x,y,weight
0,142,2.6640867376471817
0,143,2.735486349164699
0,144,3.0218306287748185
0,145,2.0363331445445407
0,146,2.8464082944411366
0,147,2.1845136573852955
0,148,2.957125009299487
0,149,2.363507424086576
0,150,2.5416847561345044
0,151,2.5796159784579125
0,152,3.090441602223903
0,153,2.4538465911688796
0,154,2.6867781488492515
0,155,2.6713244049474127
0,156,2.545164749703668
0,157,2.8137735704939892
0,158,1.9258957178774256
0,159,2.1173743545476675
0,160,0.8016975606417294
0,161,2.826888512571818
0,162,2.8311408223103474
0,163,2.7156049786108696
0,164,2.291197799973629
0,165,2.2079339315933932
0,166,2.227073271804091
0,167,2.8730418920889456
0,168,1.49136647682535
0,169,2.5652861529030897
0,170,2.4460845858333915
0,171,2.9144400894485383
0,172,2.479630708324594
0,173,2.782350658140915
0,174,1.866059926266761
0,175,2.5810898180762134
0,176,2.6737486485589184
0,177,2.8741946299687537
0,178,2.3244144982952992
0,179,2.5293541436770255
0,180,2.836838843424985
0,181,2.648188151579385
0,182,2.854130340535047
0,183,2.3938638865671695
0,184,2.9761009107584933
0,185,2.137047120146372
0,186,2.5727666366123376
0,187,3.0111922305697636
0,188,2.0949014986956076
0,189,2.6136952921107763
0,190,1.8103990791612077
0,191,2.6289217394420668
0,192,2.578144307846456
0,193,2.52544024435589
0,194,2.7866890597395138
0,195,3.1624979582647903
0,196,2.342142601588879
0,197,2.67699014248309
0,198,2.5406218685233686
0,199,2.589978765493459
0,200,2.666939806629589
0,201,2.516366948150214
0,202,2.9813392674200827
0,203,2.435828085666202
0,204,2.544169229462165
0,205,2.5349721359812474
0,206,2.925063076839825
0,207,3.398508020172251
0,208,2.755771020336203
0,209,2.5858207553447965
0,210,3.0970236664195436
0,211,2.621727463808041
0,212,3.071155695337321
0,213,2.4466001826481136
0,214,2.699979660707788
0,215,1.9448408041198757
0,216,2.383642332495631
0,217,2.6656905872291556
0,218,1.8040498514825476
0,219,3.235659408814481
0,220,2.3752034638497665
0,221,2.342142601588879
0,222,1.9800622390832388
0,223,2.154415626228017
0,224,2.954621879081369
0,225,2.5830583226488866
0,226,2.001035362463517
0,227,2.380258234511391
0,228,2.519597968731661
0,229,3.0743711321912954
0,230,2.772300322287414
0,231,3.0080226558084835
0,232,2.8131223168076698
0,233,2.383642332495631
0,234,2.0514163867558697
0,235,2.3503059122280394
0,236,1.1628624098533145
0,237,2.861912480977102
0,238,2.986554926184377
0,239,2.500366606803773
0,240,2.778569935301009
0,241,1.8040498514825476
0,242,2.877660837945241
0,243,1.9838429619231448
0,244,2.6446891976947686
0,245,2.905831714911937
0,246,2.9374966295559055
0,247,2.0885723636439604
0,248,2.545164749703668
0,249,2.5491567709732053
0,250,2.5693594782907248
0,251,2.823593616674966
0,252,1.7698318941722082
0,253,2.670517627977473
0,254,2.6640867376471817
0,255,2.3573564702247065
0,256,3.103332835612809
0,257,2.8929283100760284
0,258,2.5228394626558313
0,259,2.7976181302717045
0,260,1.4145340447820622
0,261,2.6884188383067116
0,262,2.6110321746912923
0,263,2.6110321746912923
0,264,2.3544126941806933
0,265,3.115671300599784
0,266,2.847562806787961
0,267,3.3501366563363657
0,268,2.589978765493461
0,269,2.6644429264310006
0,270,2.234346031133171
0,271,2.751681035084678
0,272,2.877660837945241
0,273,2.7205383877288245
0,274,2.789107440603795
0,275,2.9799396870656594
0,276,1.8593484916787748
0,277,2.6074923479861685
0,278,2.6110321746912923
0,279,2.563545508425305
0,280,2.589978765493461
0,281,3.0321677065563186
0,282,3.3884864617112314
0,283,2.6672970132774303
0,284,2.812378545854825
0,285,2.800828405901953
0,286,2.4801638994862536
0,287,3.1579628030994
0,288,2.86113153599403
0,289,2.736825934093755
0,290,2.1845136573852955
0,291,2.9830213536030676
0,292,0.597548600803254
0,293,2.0463633189044774
0,294,1.6904951519356857
0,295,2.957125009299487
0,296,3.0992031078924764
0,297,2.048381483060716
0,298,2.5524956722387184
0,299,2.5652861529030897
0,300,3.016497282799456
0,301,2.2776040804513062
0,302,2.638768929662893
0,303,2.7976181302717045
0,304,2.7691801949511703
0,305,2.710369364556925
0,306,2.2126845343519914
0,307,2.6912965381343277
0,308,2.4932491390349085
0,309,2.5524956722387184
0,310,1.9669411511205421
0,311,2.428204160555543
0,312,1.866059926266761
0,313,2.5349721359812474
0,314,2.8387454216955685
0,315,2.414625878015599
0,316,3.041113910434813
0,317,3.1720996928599003
0,318,2.0146146205898976
0,319,2.0039297204898805
0,320,1.832944317482264
0,321,2.943681939043035
0,322,2.095960260043851
0,323,3.3256855604722
0,324,2.586512557516974
0,325,2.934819251785189
0,326,1.3797754114168885
0,327,1.866059926266761
0,328,2.205567066583127
0,329,1.703288503395596
0,330,2.5727666366123376
0,331,2.009743690355302
0,332,2.232887241669511
0,333,2.758115687295458
0,334,2.2906460758217033
0,335,2.9919776656251376
0,336,0.5396013567575348
0,337,2.334045391356259
0,338,2.5491567709732053
0,339,3.1289752662261474
0,340,2.297101876164575
0,341,2.310139870502704
0,342,2.8741946299687537
0,343,2.772300322287416
0,344,3.0011418947162625
0,345,2.3878886233770817
0,346,1.788350941939445
0,347,1.5485248906652984
0,348,2.563545508425305
0,349,2.256487157010385
0,350,1.8313169778228886
0,351,1.8510220489022213
0,352,2.3904450798183827
0,353,3.0509325592192784
0,354,2.6057271224616
0,355,2.234346031133171
0,356,2.950992111030791
0,357,1.9285802832480954
0,358,2.484618249835634
0,359,2.3950060911459463
0,360,2.7129837451309946
0,361,2.8412931937743657
0,362,2.5195979687316594
0,363,2.5425122282545356
0,364,2.728815210347676
0,365,2.810521535107613
0,366,1.1628624098533145
0,367,2.253506528872247
0,368,3.238674183482571
0,369,2.4210567683458883
0,370,3.118822894762129
0,371,1.711909246439502
0,372,1.5195373537920478
0,373,1.4810036897898033
0,374,2.2069865132373554
0,375,3.0048630955181164
0,376,2.4181285085668005
0,377,2.5332834218169147
0,378,3.3451983746957836
0,379,3.12250275172053
0,380,2.383642332495631
0,381,2.5154457136308928
0,382,2.383642332495631
0,383,3.0752498668699833
0,384,3.338814851913993
0,385,2.66850352860577
0,386,2.6412720598810093
0,387,2.4814981224993904
0,388,2.541188601324029
0,389,2.8349358932788995
0,390,3.292094616036165
0,391,2.022457798050924
0,392,1.349191988044808
0,393,3.082455250591254
0,394,2.209119468187497
0,395,3.230071383097515
0,396,2.96467221493487
0,397,3.074908044955871
0,398,2.8502618637571278
0,399,1.5411988505732257
0,400,2.7116757004709786
0,401,2.913000204390549
0,402,2.4403023660611236
0,403,2.905831714911937
0,404,2.557765145509805
0,405,2.913000204390549
0,406,2.934819251785189
0,407,2.282953730198548
0,408,2.0333436056961762
0,409,2.309015643290424
0,410,3.2703869202759748
0,411,2.913000204390549
0,412,2.9954438736016247
0,413,3.0449445173746543
0,414,2.8301943007063173
0,415,3.0840799463182567
0,416,2.618149642460157
0,417,2.241672071225244
0,418,2.3780085147773757
0,419,2.9241808535801344
0,420,2.7950573094100317
0,421,1.9339711318829718
0,422,2.342142601588879
0,423,1.463967502637237
0,424,1.0721080465848498
0,425,3.3079411151731293
0,426,2.5293541436770255
0,427,2.100206550925302
0,428,2.673209419643184
0,429,2.462979074732152
0,430,1.7759668827397235
0,431,2.1012709469810886
0,432,2.5796159784579125
0,433,3.0767895130555765
0,434,2.992323746265381
0,435,2.9496343375703304
0,436,3.146993771728825
0,437,1.9914475613083642
0,438,2.569359478290723
0,439,2.682688163597728
0,440,2.8177626963641718
0,441,2.509936057819923
0,442,3.0558243845905313
0,443,3.2253063751645783
0,444,2.3022966930416793
0,445,2.6004500653607554
0,446,2.7640015194727194
0,447,2.1337413320118728
0,448,3.0242643121371167
0,449,2.205567066583127
0,450,2.177593214540723
0,451,3.0558243845905313
0,452,2.810521535107613
0,453,2.5606511503989395
0,454,2.685549395878759
0,455,2.379413996386111
0,456,3.373639953594237
0,457,2.96804489941351
0,458,2.4574895824473817
0,459,2.6110321746912923
0,460,2.83240424635712
0,461,2.872120657569626
0,462,2.95917769561723
0,463,2.7235101581179837
0,464,2.8684441828403173
0,465,2.3000670377144097
0,466,2.5752074481731473
0,467,2.3503059122280394
0,468,2.5195979687316594
0,469,2.380258234511391
0,470,3.1548164974100334
0,471,2.628199978313658
0,472,2.6253181319387693
0,473,2.8062018739630954
0,474,2.8838528081931614
0,475,2.5796159784579125
0,476,2.909011367829317
0,477,2.280657517938197
0,478,3.3970103412941306
0,479,2.9821399079752613
0,480,2.2387352115519352
0,481,2.6434674504444455
0,482,3.3099989643045014
0,483,2.9564417157983556
0,484,2.978231744720503
0,485,2.5392064401200365
0,486,2.70873884079767
0,487,2.318045050009818
0,488,2.125197080228876
0,489,2.069821814298585
0,490,3.056285532857869
0,491,2.699979660707788
0,492,2.6656905872291556
0,493,2.8903674892143556
0,494,2.8697556584381285
0,495,2.205567066583127
0,496,2.4814981224993904
0,497,2.7903188277900934
0,498,2.886029087615759
0,499,3.2159866432157767
1,2,3.1199723824991743
1,3,1.9610522421141816
1,4,3.064283476638586
1,5,3.072651726309102
1,6,0.6991148973427723
1,7,3.01827495543103
1,8,2.808350102501384
1,9,2.80727541137162
1,10,2.0592698702596284
1,11,2.4881383867519524
1,12,2.550130062779921
1,13,3.517102281130221
1,14,2.8750414770000585
1,15,2.3540948302237883
1,16,2.614668583917492
1,17,2.714874448986654
1,18,2.5287652402822243
1,19,2.7458297455200515
1,20,2.9908006998787826
1,21,3.0755972365388597
1,22,2.479975076112792
1,23,2.727811240017372
1,24,2.846571315321583
1,25,2.626028545707431
1,26,2.28821312553975
1,27,2.5916790656927926
1,28,2.518653930677903
1,29,2.5630032657161266
1,30,2.6770389146439495
1,31,1.8628138025307681
1,32,3.0032232198773396
1,33,2.186213957584629
1,34,2.999744955501015
1,35,3.099143341756079
1,36,2.212827606102719
1,37,2.3419821064260677
1,38,3.01827495543103
1,39,2.7923497611549433
1,40,2.766032452837571
1,41,1.3572652358656203
1,42,2.861342632641895
1,43,2.597758111769176
1,44,2.946500440982202
1,45,2.1178947136071518
1,46,3.081514413566948
1,47,2.682997224227581
1,48,3.0544362864177614
1,49,1.6502523605470945
1,50,2.7923497611549433
1,51,2.808350102501384
1,52,2.434934350688488
1,53,2.641378734245066
1,54,2.2004563143001707
1,55,2.4323470271235372
1,56,2.2815241373889545
1,57,2.6737440187470973
1,58,2.80727541137162
1,59,2.8411399253243754
1,60,2.6100282043609884
1,61,2.7812999249683585
1,62,1.5523665193059752
1,63,2.4063317879823014
1,64,2.5808290496687274
1,65,2.8560655755410522
1,66,2.2327339732195224
1,67,1.0080252704144073
1,68,2.8495081749948934
1,69,2.5435075220194268
1,70,2.848201839080838
1,71,2.5989783681744054
1,72,2.2391034215050016
1,73,2.3223461319092085
1,74,2.851863888687353
1,75,2.9039022470606906
1,76,2.2815241373889545
1,77,2.999744955501015
1,78,3.0874668120942435
1,79,3.1578821589277375
1,80,2.842474148337514
1,81,2.8022754009549136
1,82,3.0653256862170295
1,83,2.4772687145150503
1,84,3.030760784599943
1,85,2.571112788111316
1,86,3.128821997776157
1,87,3.1610008961403917
1,88,2.7549622290833238
1,89,1.926183416463358
1,90,2.6362961311816004
1,91,2.700412265829259
1,92,2.165223681692792
1,93,2.9354506047956175
1,94,2.970236720881033
1,95,2.7631506064626823
1,96,2.8262513128306246
1,97,2.6450250463980858
1,98,2.0992025805949996
1,99,2.552458352539512
1,100,2.4686572511801312
1,101,2.75598211698407
1,102,1.5083342491554728
1,103,2.7987192094404243
1,104,2.8378121352317027
1,105,2.973190932778465
1,106,1.448615014453848
1,107,3.0120271044926668
1,108,2.6362961311816004
1,109,2.9065677306468327
1,110,2.80727541137162
1,111,2.8511902611778783
1,112,2.052177641950136
1,113,2.897710276812772
1,114,2.2781963472962783
1,115,1.5145071082625527
1,116,2.133104132270679
1,117,2.624953854577665
1,118,0.8721645033380678
1,119,2.552458352539512
1,120,2.5665430924212504
1,121,1.6502523605470945
1,122,2.7130399226970603
1,123,3.412069473160072
1,124,1.9546213517838904
1,125,3.4183576388772607
1,126,1.8255067501179578
1,127,3.483478777558652
1,128,2.997144173800958
1,129,2.625580617368474
1,130,1.8985318851328472
1,131,2.1369429085778453
1,132,2.7951314041168214
1,133,2.7997847396424618
1,134,2.070003425902737
1,135,2.9672912106512754
1,136,2.7195124372026775
1,137,3.0942741903222686
1,138,3.51939849339057
1,139,2.940592004296036
1,140,2.9252464346213767
1,141,2.6671866182009385
1,142,2.4654469755498827
1,143,2.690997266894657
1,144,2.620666602566045
1,145,2.867312799628399
1,146,2.9842407689650496
1,147,3.2386368637833645
1,148,3.0949574838234
1,149,3.28979725897476
1,150,3.084982338766581
1,151,2.4297663805300456
1,152,2.3119833448736617
1,153,2.5916790656927926
1,154,3.181285567311898
1,155,2.8091568794713258
1,156,2.682997224227581
1,157,2.8180746523933795
1,158,2.874658408617668
1,159,0.8689124679516897
1,160,2.0381423238337515
1,161,2.6770389146439495
1,162,2.6325010602130483
1,163,3.0075881329620398
1,164,2.6803447027784486
1,165,2.499917085944565
1,166,2.364905746328004
1,167,3.521699990378851
1,168,2.727811240017372
1,169,3.2909052923291213
1,170,2.024301272421882
1,171,2.8291290126582407
1,172,2.1066375590825164
1,173,2.4093575088988377
1,174,2.92018313266483
1,175,2.718922292600128
1,176,2.4751088864616175
1,177,2.878495711868146
1,178,2.6445685296131654
1,179,1.974039437640993
1,180,2.5046676887031634
1,181,2.9195520187278188
1,182,2.99196281505896
1,183,2.7140179178850374
1,184,2.133104132270679
1,185,2.9680267752302303
1,186,2.0174519305763052
1,187,2.861342632641895
1,188,2.638199081327686
1,189,2.7515277666346893
1,190,3.04684384235323
1,191,2.584432657172025
1,192,2.8495081749948916
1,193,1.0538348064457015
1,194,2.7703708544361696
1,195,2.5271405445552215
1,196,3.0395908640482148
1,197,2.4783503803857894
1,198,3.035129286986013
1,199,2.881961919844631
1,200,3.0054429766156527
1,201,1.9610522421141816
1,202,2.6671866182009385
1,203,2.573660560190115
1,204,2.394319631534298
1,205,2.518653930677903
1,206,2.6574304432555724
1,207,2.5808290496687274
1,208,3.047754174687375
1,209,2.7236532298687095
1,210,2.2232552292649768
1,211,2.3540948302237883
1,212,3.409658865323385
1,213,1.6681419252978706
1,214,2.9555951708880848
1,215,2.4881383867519524
1,216,2.675625486846803
1,217,2.333519432507334
1,218,2.9227115790181877
1,219,3.085809810886614
1,220,2.8007180108254612
1,221,2.885440184220956
1,222,2.6287203373731423
1,223,2.2922481007519284
1,224,2.5046676887031634
1,225,2.7208907971727996
1,226,1.8511857645356482
1,227,2.0072650852693137
1,228,2.6574304432555724
1,229,1.9594406382198404
1,230,1.811520508143218
1,231,2.789180186393665
1,232,1.3415168788974814
1,233,2.926939915127708
1,234,3.000179077496112
1,235,3.2765957471162235
1,236,2.910132796811327
1,237,3.3564198994397483
1,238,2.883225343891402
1,239,1.5395867926595752
1,240,2.2232552292649768
1,241,2.2295643984582423
1,242,2.7923497611549433
1,243,2.121675436447058
1,244,2.664738636562298
1,245,2.861342632641895
1,246,2.4691933005095024
1,247,2.786020626103296
1,248,2.8653187810215357
1,249,2.910132796811327
1,250,1.320897591694747
1,251,2.3736394262967604
1,252,2.8884936217078465
1,253,2.941881495125907
1,254,3.253904335914152
1,255,2.4951889447486195
1,256,2.789180186393665
1,257,2.9354506047956175
1,258,3.0661370452879098
1,259,3.1177721615895724
1,260,2.6509788079740844
1,261,2.35624768358489
1,262,1.8325739173410494
1,263,1.3625702880953146
1,264,1.799097988144661
1,265,2.2726745221119717
1,266,2.762251729997665
1,267,2.9001824659581583
1,268,2.950954791331583
1,269,2.550960972674007
1,270,2.777643613765248
1,271,3.1771955820603726
1,272,1.9168810238010447
1,273,1.8775416092410122
1,274,2.926939915127708
1,275,1.9137993572636365
1,276,3.2964639503329476
1,277,2.339859714401916
1,278,1.901566788828001
1,279,2.834909375573739
1,280,2.9791256682982787
1,281,2.6844923652985297
1,282,3.169643992296413
1,283,1.957831627414139
1,284,2.1029131599915356
1,285,2.6509788079740844
1,286,2.6179963740101666
1,287,2.6026480970633674
1,288,3.181285567311898
1,289,2.980018924275493
1,290,1.629198951349263
1,291,2.61002820436099
1,292,2.3448189877612666
1,293,2.184195793428392
1,294,2.521474807019544
1,295,2.961426091198879
1,296,2.7515277666346893
1,297,2.5916790656927926
1,298,2.8444788265898904
1,299,2.703118627427001
1,300,2.9030153290424625
1,301,2.415436554975221
1,302,3.2285865279298616
1,303,2.9354506047956175
1,304,2.4370090402293485
1,305,2.2604151741787195
1,306,2.573660560190115
1,307,2.541446940206459
1,308,2.854225164873032
1,309,2.5080065899686783
1,310,2.9157038418607826
1,311,2.5660366350794543
1,312,2.5147180245566645
1,313,2.672804610505162
1,314,3.2278923245003863
1,315,2.0416327287735214
1,316,1.926183416463358
1,317,2.0106491832535536
1,318,2.845594275673756
1,319,1.8540801225620136
1,320,2.6639239725661223
1,321,2.5706887898009576
1,322,2.7446183583337547
1,323,1.1609329420020682
1,324,3.330480835611203
1,325,3.167961906113428
1,326,2.4338986178149558
1,327,2.8511902611778783
1,328,3.3550004527855197
1,329,2.5342681584794544
1,330,2.9982811835880323
1,331,1.8598940924274334
1,332,2.8407233454391605
1,333,2.559475925198159
1,334,1.735331369785671
1,335,2.878495711868146
1,336,2.756875372961284
1,337,2.654199422674127
1,338,2.1273734575616956
1,339,1.1873661990702242
1,340,3.5335466393565973
1,341,2.160290272574837
1,342,2.724345032040887
1,343,1.657369828315959
1,344,2.1273734575616956
1,345,1.8325739173410494
1,346,3.024795705131467
1,347,1.6863573651892114
1,348,1.8540801225620136
1,349,2.394319631534298
1,350,2.662296632906747
1,351,2.9051452553002886
1,352,1.6119868224681415
1,353,2.870311302624655
1,354,2.9667031482997217
1,355,2.372178505657084
1,356,2.482688781984388
1,357,3.0472420107837337
1,358,2.910132796811327
1,359,2.127373457561694
1,360,1.7522039309867985
1,361,1.8805133796301696
1,362,2.945112515707354
1,363,2.274879594670285
1,364,2.05571746865526
1,365,1.5620596485116334
1,366,1.9938420649371729
1,367,2.573660560190115
1,368,3.3765066580064858
1,369,2.846571315321583
1,370,2.003892400790674
1,371,2.5428889015233604
1,372,2.350517008875906
1,373,2.5351268961878706
1,374,2.6812912243824805
1,375,3.3250171268359843
1,376,3.5367902361024406
1,377,3.0075881329620398
1,378,2.6721006330033674
1,379,1.5555871340060161
1,380,3.0323004307855346
1,381,2.499127508327547
1,382,2.857947043640758
1,383,3.213082341393898
1,384,2.5603565945637516
1,385,2.518653930677903
1,386,2.268278910638932
1,387,2.9070126694750833
1,388,1.7627303439737858
1,389,2.41315257986739
1,390,3.0934548539388658
1,391,2.447972345026619
1,392,2.1801716431286664
1,393,2.5271405445552215
1,394,2.9065677306468327
1,395,2.4123924125939933
1,396,2.6505195657157277
1,397,2.624953854577665
1,398,2.1996369779167697
1,399,1.6790313250971387
1,400,2.8495081749948934
1,401,1.6645383177945714
1,402,2.9835999486932003
1,403,3.1614472250922336
1,404,2.695597620033718
1,405,2.5118361781817757
1,406,3.478116834417266
1,407,2.420786204722461
1,408,2.9821062964364167
1,409,2.446848117814337
1,410,2.635029506566406
1,411,2.9173012862899395
1,412,2.727811240017372
1,413,3.0874668120942435
1,414,2.9680267752302303
1,415,2.3746145604549653
1,416,2.910132796811327
1,417,2.8903301695151473
1,418,2.8035230617530686
1,419,1.7627303439737858
1,420,3.0281999637382686
1,421,2.4772687145150485
1,422,2.192293003661012
1,423,2.2949471577210954
1,424,2.819378433542864
1,425,2.8097848229770452
1,426,2.6671866182009385
1,427,2.7488646492152053
1,428,2.1178947136071518
1,429,2.600811549256065
1,430,2.894628610275362
1,431,3.417758417846647
1,432,2.8715991328090844
1,433,2.703796363813499
1,434,2.4370090402293485
1,435,2.394319631534298
1,436,3.102504689458785
1,437,3.2278923245003863
1,438,3.4003391333745814
1,439,2.1273734575616956
1,440,2.70428074260718
1,441,2.8019192121710947
1,442,1.114215317434608
1,443,2.5158409893012887
1,444,2.7766014041868043
1,445,2.332817431776503
1,446,1.3977565972203596
1,447,2.6770389146439495
1,448,3.1620967866610297
1,449,2.5665430924212504
1,450,2.5385692403788447
1,451,2.7236532298687095
1,452,2.4783503803857894
1,453,2.3620113883016405
1,454,2.535699797950892
1,455,2.2295643984582423
1,456,2.7382825398846684
1,457,2.0072650852693137
1,458,2.777643613765248
1,459,2.4611825767634254
1,460,2.787915164087078
1,461,2.499127508327547
1,462,2.6450250463980858
1,463,2.9566528124462206
1,464,3.517102281130221
1,465,2.1014272756171106
1,466,2.7130399226970603
1,467,2.0826732786437887
1,468,2.6574304432555724
1,469,2.2949471577210954
1,470,2.03988600343858
1,471,2.2552068290715805
1,472,2.5118361781817757
1,473,2.5385692403788447
1,474,2.210755066500747
1,475,2.7174484529818255
1,476,2.641378734245066
1,477,2.600811549256065
1,478,2.841695635258098
1,479,2.5603565945637516
1,480,1.8657420623098577
1,481,2.5989783681744054
1,482,2.659374078464145
1,483,2.6422890665792114
1,484,2.0174519305763052
1,485,1.983891734084004
1,486,2.7130399226970603
1,487,2.1681954520819513
1,488,2.733033183998524
1,489,2.613119396930662
1,490,2.6063313424796632
1,491,3.1254942076834826
1,492,2.1103758811931232
1,493,2.827529268276118
1,494,2.6711158963408277
1,495,2.9030153290424625
1,496,2.6193305970233034
1,497,2.368535514378584
1,498,2.6671866182009385
1,499,3.0661370452879098
2,3,2.69660606406177
2,4,2.9525394381989702
2,5,3.36637279597765
2,6,2.8899559518972016
2,7,2.6833873656772056
2,8,2.947920492342675
2,9,2.8496820527592615
2,10,1.9475258318200126
2,11,3.223692208699541
2,12,2.726068096792085
2,13,3.1822146913763945
2,14,2.763297438560441
2,15,2.2423507917841743
2,16,2.5029245454778764
2,17,2.3154483380952566
2,18,2.6683356301235133
2,19,2.9907606510191673
2,20,2.5223817175004353
2,21,3.059163377903568
2,22,2.6559131101249562
2,23,2.903749274029538
2,24,2.7348272768819673
2,25,2.177812270646603
2,26,2.736084875035557
2,27,2.798388758371713
2,28,3.013045695808602
2,29,3.0390458921786294
2,30,2.3829733194103806
2,31,2.4442169446510977
2,32,2.4860140733295584
2,33,2.2976134704592237
2,34,2.551528680440187
2,35,3.0927598189742884
2,36,2.948381428050306
2,37,3.018695428350723
2,38,2.395705293225424
2,39,1.5819934340472184
2,40,2.4311448630837464
2,41,2.3441334860941154
2,42,2.4619165217504992
2,43,2.4860140733295584
2,44,2.2751406146071638
2,45,2.6992978557274814
2,46,2.7466268238131217
2,47,1.654962453913809
2,48,3.0604752836345295
2,49,2.9248026832273712
2,50,2.4574621714011187
2,51,2.3601338274405563
2,52,2.610872384700654
2,53,1.836487515245505
2,54,2.5995378996265455
2,55,2.0329209162321416
2,56,2.6806057227153293
2,57,2.7161506601347387
2,58,2.8496820527592615
2,59,1.4766329183893934
2,60,2.749598594202279
2,61,2.6695558865287428
2,62,2.944699877642634
2,63,2.6310599861638995
2,64,2.8055572478503255
2,65,3.0320036095532164
2,66,3.1325908464583865
2,67,2.842191381030105
2,68,2.450082064103496
2,69,2.277612803752552
2,70,2.7364578006412223
2,71,1.5709435978606336
2,72,3.04365011493954
2,73,2.721427717235583
2,74,1.823829118373581
2,75,1.8113289556093495
2,76,2.8629272795092824
2,77,2.551528680440187
2,78,2.505719144408891
2,79,2.2352079042717943
2,80,3.200733739143633
2,81,2.7958918781731246
2,82,2.820050255152891
2,83,2.876350299841425
2,84,2.312880942590011
2,85,2.1228965130504864
2,86,2.6806057227153293
2,87,3.1670398933571597
2,88,2.7767495832682307
2,89,3.200733739143633
2,90,2.301408541427774
2,91,2.5886682273896433
2,92,2.613095431188599
2,93,3.024377261818154
2,94,2.963853198099244
2,95,3.0568716761312302
2,96,2.8322903100473926
2,97,3.0722775086911565
2,98,2.3929236502635476
2,99,3.1338614946598415
2,100,2.8269168419862503
2,101,2.4619165217504992
2,102,2.782884571835746
2,103,2.6869751710008085
2,104,1.8787702364048826
2,105,2.7436638586824653
2,106,3.0416190682526594
2,107,3.1234266173672616
2,108,2.013726468975994
2,109,3.2468088159502724
2,110,2.2900662648238406
2,111,2.5852955429110036
2,112,2.451259227276511
2,113,2.0928190578132106
2,114,2.389595860170873
2,115,3.482204611502773
2,116,3.1199723824991743
